7 126 882 
0.300000 
-0.063333 
-0.102667 
0.300000 
-0.080444 
-0.100000 
0.300000 
-0.123889 
-0.110444 
0.300000 
-0.092778 
-0.080333 
0.300000 
-0.087333 
-0.104111 
0.300000 
-0.105333 
-0.103000 
0.300000 
-0.116556 
-0.082556 
0.300000 
-0.110444 
-0.109000 
0.300000 
-0.121667 
-0.107000 
0.300000 
-0.058000 
-0.097444 
0.300000 
-0.081556 
-0.107000 
0.300000 
0.022778 
0.122889 
0.300000 
0.023778 
0.103667 
0.300000 
-0.050222 
-0.099444 
0.300000 
-0.078111 
-0.108222 
0.300000 
-0.053556 
-0.098000 
0.300000 
-0.056667 
-0.101778 
0.300000 
-0.063556 
-0.097778 
0.300000 
-0.043778 
-0.098556 
0.300000 
-0.062222 
-0.077222 
0.300000 
-0.114111 
-0.111222 
0.300000 
-0.109000 
-0.106778 
0.300000 
-0.051556 
-0.095000 
0.300000 
-0.060000 
-0.102222 
0.300000 
-0.061778 
0.123333 
0.300000 
-0.062000 
-0.083556 
0.300000 
-0.054444 
-0.080889 
0.300000 
-0.048000 
-0.101000 
0.300000 
-0.116556 
-0.085889 
0.300000 
-0.129333 
-0.111444 
0.300000 
-0.045000 
-0.079889 
0.300000 
-0.066556 
-0.106333 
0.300000 
-0.129222 
-0.106222 
0.300000 
-0.068889 
-0.077889 
0.300000 
-0.041556 
-0.100111 
0.300000 
-0.089222 
-0.083556 
0.300000 
0.123444 
0.003667 
0.300000 
-0.067333 
-0.085444 
0.300000 
-0.047111 
-0.097444 
0.300000 
0.086000 
0.013778 
0.300000 
-0.071111 
-0.108889 
0.300000 
-0.037333 
-0.099333 
0.300000 
-0.102111 
-0.079222 
0.300000 
-0.091444 
-0.083000 
0.300000 
-0.126444 
0.029222 
0.300000 
-0.061111 
-0.104444 
0.300000 
-0.032000 
-0.100556 
0.300000 
-0.053778 
-0.095111 
0.300000 
0.014000 
0.069889 
0.300000 
-0.041000 
-0.093333 
0.300000 
-0.110778 
-0.068111 
0.300000 
-0.044778 
-0.102111 
0.300000 
-0.075556 
-0.080111 
0.300000 
-0.040667 
-0.096556 
0.300000 
-0.103000 
-0.108111 
0.300000 
-0.036889 
-0.074778 
0.300000 
-0.106778 
-0.105222 
0.300000 
-0.072111 
-0.086111 
0.300000 
-0.057778 
-0.105444 
0.300000 
-0.061333 
-0.099667 
0.300000 
0.032889 
0.027889 
0.300000 
0.015444 
0.080444 
0.300000 
-0.065667 
-0.079556 
0.300000 
0.004667 
0.054111 
0.300000 
-0.028111 
-0.097889 
0.300000 
-0.123889 
-0.082778 
0.300000 
-0.026556 
-0.078000 
0.300000 
-0.067778 
-0.108556 
0.300000 
-0.092222 
-0.110111 
0.300000 
-0.019667 
-0.100556 
0.300000 
-0.031222 
-0.098333 
0.300000 
-0.027444 
0.113111 
0.300000 
-0.034556 
-0.095778 
0.300000 
-0.026778 
-0.075000 
0.300000 
-0.023667 
-0.076222 
0.300000 
-0.035111 
-0.102444 
0.300000 
-0.048444 
-0.094889 
0.300000 
-0.025111 
-0.094778 
0.300000 
-0.019222 
-0.094000 
0.300000 
255 246 234 
106 109 116 
96 100 101 
111 114 131 
125 132 138 
63 50 60 
32 22 13 
85 96 98 
144 166 190 
116 125 134 
71 91 100 
118 107 115 
152 150 161 
98 103 109 
119 124 130 
47 50 59 
87 83 100 
95 91 105 
149 155 181 
115 129 132 
60 67 85 
114 125 131 
65 69 78 
96 84 98 
35 50 71 
173 182 187 
41 52 82 
35 24 40 
102 136 122 
98 104 116 
31 25 13 
152 150 155 
39 72 63 
99 117 137 
80 86 100 
74 83 88 
89 99 88 
102 129 122 
67 68 70 
218 189 159 
65 72 91 
95 109 118 
124 142 152 
30 45 64 
27 26 42 
105 118 111 
197 173 145 
140 142 167 
77 103 100 
87 97 106 
46 51 83 
88 107 111 
69 91 88 
74 89 110 
90 101 103 
89 111 108 
23 28 57 
63 85 98 
101 114 120 
83 102 116 
64 63 79 
84 92 113 
142 149 168 
144 151 169 
136 138 159 
116 122 134 
24 36 52 
87 110 118 
105 121 136 
22 34 50 
130 138 151 
204 213 220 
21 38 58 
133 139 161 
41 53 67 
61 80 97 
99 118 124 
34 37 46 
73 101 105 
83 107 109 
16 45 49 
29 28 44 
205 209 220 
123 97 70 
64 89 86 
54 49 71 
90 64 41 
28 47 61 
156 152 175 
150 179 195 
137 171 173 
253 255 254 
83 108 102 
48 58 83 
48 39 56 
87 96 103 
109 116 124 
154 164 173 
53 57 69 
22 46 56 
127 136 143 
81 82 100 
25 37 61 
92 113 132 
83 117 118 
41 55 55 
136 155 161 
161 172 178 
162 185 199 
165 173 160 
90 100 112 
181 193 219 
26 52 75 
34 43 52 
95 104 111 
98 118 117 
67 74 93 
119 135 158 
210 223 229 
78 83 103 
41 44 59 
29 28 34 
15 50 43 
159 194 174 
24 39 44 
48 47 61 

