Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature List
------------------------------

nFeatures = 1000

feature | (x,y)=val
    631 | (1623.371948,314.662842)=    0 
    632 | (1095.718872,391.600281)=    0 
    633 | (1404.337891,601.586670)=    0 
    634 | (878.411072,365.447601)=    0 
    635 | (-1.000000,-1.000000)=   -4 
    636 | (318.754822,334.219543)=    0 
    637 | (580.040710,1027.344971)=    0 
    638 | (754.494629,406.591187)=    0 
    639 | (1540.008545,488.932190)=    0 
    640 | (1473.083862,575.819214)=    0 
    641 | (1643.942993,230.387466)=    0 
    642 | (1872.007812,205.032318)=    0 
    643 | (367.257812,1036.880493)=    0 
    644 | (1510.651855,319.568024)=    0 
    645 | (322.608093,53.960175)=    0 
    646 | (497.380524,115.381470)=    0 
    647 | (492.619232,998.283142)=    0 
    648 | (-1.000000,-1.000000)=   -4 
    649 | (1005.525879,916.398438)=    0 
    650 | (821.423401,380.369690)=    0 
    651 | (1561.040161,199.826935)=    0 
    652 | (1592.602051,170.622284)=    0 
    653 | (1004.946716,856.959106)=    0 
    654 | (1358.578979,426.602203)=    0 
    655 | (1427.889404,531.583191)=    0 
    656 | (874.046326,90.088890)=    0 
    657 | (-1.000000,-1.000000)=   -4 
    658 | (1329.565186,865.200806)=    0 
    659 | (469.373688,361.829102)=    0 
    660 | (1251.451660,978.540161)=    0 
    661 | (1689.965332,76.950165)=    0 
    662 | (1053.104248,331.901306)=    0 
    663 | (474.911896,961.747803)=    0 
    664 | (1544.950073,168.976883)=    0 
    665 | (1248.490601,558.835693)=    0 
    666 | (1138.703003,734.367920)=    0 
    667 | (440.318939,451.259003)=    0 
    668 | (1418.890625,156.812393)=    0 
    669 | (1376.167358,380.641296)=    0 
    670 | (185.522522,475.981049)=    0 
    671 | (822.079285,891.207581)=    0 
    672 | (1531.584229,241.334747)=    0 
    673 | (1589.445068,688.832153)=    0 
    674 | (199.796936,73.726906)=    0 
    675 | (502.593353,908.385437)=    0 
    676 | (1306.159424,649.426147)=    0 
    677 | (1424.117310,473.168060)=    0 
    678 | (762.949280,989.992188)=    0 
    679 | (274.043610,415.183411)=    0 
    680 | (1609.960571,716.757996)=    0 
    681 | (1161.124878,1006.753845)=    0 
    682 | (1574.811035,313.786438)=    0 
    683 | (392.428619,583.228882)=    0 
    684 | (398.813629,360.077271)=    0 
    685 | (321.210449,404.730835)=    0 
    686 | (578.141724,995.050354)=    0 
    687 | (140.063828,533.711853)=    0 
    688 | (273.082855,730.156189)=    0 
    689 | (1683.144775,605.486755)=    0 
    690 | (1765.587280,435.887939)=    0 
    691 | (155.949646,762.179810)=    0 
    692 | (1080.353516,411.520966)=    0 
    693 | (794.223145,1000.436096)=    0 
    694 | (1760.980713,412.395844)=    0 
    695 | (407.955017,338.020264)=    0 
    696 | (887.144836,1028.151367)=    0 
    697 | (490.991241,442.552521)=    0 
    698 | (688.705627,990.037292)=    0 
    699 | (445.646606,595.147400)=    0 
    700 | (769.491150,611.509644)=    0 
    701 | (727.341248,965.715576)=    0 
    702 | (-1.000000,-1.000000)=   -4 
    703 | (1655.945435,429.849609)=    0 
    704 | (1659.302856,256.034882)=    0 
    705 | (208.665054,696.961182)=    0 
    706 | (1426.752197,609.042175)=    0 
    707 | (1618.449829,507.239990)=    0 
    708 | (1489.875488,77.103561)=    0 
    709 | (1299.295410,505.002686)=    0 
    710 | (233.394409,351.881378)=    0 
    711 | (844.676758,960.088135)=    0 
    712 | (1420.153564,941.211853)=    0 
    713 | (1634.781982,639.018982)=    0 
    714 | (-1.000000,-1.000000)=   -4 
    715 | (1683.033325,322.630493)=    0 
    716 | (1831.469116,420.687531)=    0 
    717 | (1473.245239,608.512695)=    0 
    718 | (170.645447,1012.201172)=    0 
    719 | (1774.814819,591.997498)=    0 
    720 | (327.485077,613.239380)=    0 
    721 | (1866.951904,392.051910)=    0 
    722 | (313.024109,971.696167)=    0 
    723 | (1031.021606,360.970123)=    0 
    724 | (368.307129,428.343811)=    0 
    725 | (518.094055,44.893608)=    0 
    726 | (849.838135,458.569672)=    0 
    727 | (503.322845,1023.549133)=    0 
    728 | (175.583786,335.916840)=    0 
    729 | (764.901123,860.199219)=    0 
    730 | (1840.549438,395.448364)=    0 
    731 | (1094.571777,159.432312)=    0 
    732 | (611.456177,977.909729)=    0 
    733 | (90.488968,362.723755)=    0 
    734 | (371.999298,1005.457031)=    0 
    735 | (928.044678,426.982239)=    0 
    736 | (173.888245,716.977173)=    0 
    737 | (138.268341,622.208191)=    0 
    738 | (908.939392,336.151489)=    0 
    739 | (533.842773,1036.784058)=    0 
    740 | (-1.000000,-1.000000)=   -4 
    741 | (1664.525024,191.130356)=    0 
    742 | (825.597229,292.167664)=    0 
    743 | (-1.000000,-1.000000)=   -4 
    744 | (891.344116,911.538391)=    0 
    745 | (-1.000000,-1.000000)=   -4 
    746 | (424.959656,580.418579)=    0 
    747 | (1645.320435,342.436035)=    0 
    748 | (1285.548218,574.956787)=    0 
    749 | (975.470764,285.250397)=    0 
    750 | (1681.197876,439.213715)=    0 
    751 | (452.428467,617.991821)=    0 
    752 | (465.433136,889.667664)=    0 
    753 | (-1.000000,-1.000000)=   -4 
    754 | (503.317780,968.150085)=    0 
    755 | (-1.000000,-1.000000)=   -4 
    756 | (714.809875,1026.578003)=    0 
    757 | (1618.396118,145.551529)=    0 
    758 | (1359.299438,185.540054)=    0 
    759 | (472.249725,986.016663)=    0 
    760 | (743.378052,913.422180)=    0 
    761 | (478.137238,141.633575)=    0 
    762 | (1400.379883,473.308960)=    0 
    763 | (-1.000000,-1.000000)=   -4 
    764 | (846.781860,429.142181)=    0 
    765 | (212.154907,464.890533)=    0 
    766 | (1632.194214,594.896729)=    0 
    767 | (820.227539,1003.941467)=    0 
    768 | (1073.572510,344.441010)=    0 
    769 | (-1.000000,-1.000000)=   -4 
    770 | (1275.721924,981.568237)=    0 
    771 | (453.011749,1007.851318)=    0 
    772 | (1712.641479,158.055176)=    0 
    773 | (1439.637695,74.010979)=    0 
    774 | (722.266357,995.294067)=    0 
    775 | (135.966064,727.933838)=    0 
    776 | (1803.208130,158.301239)=    0 
    777 | (888.325378,335.389923)=    0 
    778 | (1341.893677,510.057861)=    0 
    779 | (851.756592,992.798950)=    0 
    780 | (420.333435,366.776276)=    0 
    781 | (1161.163330,960.169983)=    0 
    782 | (355.187866,321.395691)=    0 
    783 | (1797.362061,234.044739)=    0 
    784 | (922.197205,282.108276)=    0 
    785 | (766.787598,1012.706604)=    0 
    786 | (253.243896,726.360107)=    0 
    787 | (198.060104,735.846802)=    0 
    788 | (1460.108887,671.410767)=    0 
    789 | (509.299561,255.178604)=    0 
    790 | (928.770447,318.510803)=    0 
    791 | (481.721588,934.339294)=    0 
    792 | (1766.862061,389.648041)=    0 
    793 | (336.777679,244.017975)=    0 
    794 | (867.522583,942.364868)=    0 
    795 | (1625.171021,86.166435)=    0 
    796 | (1497.256836,545.941101)=    0 
    797 | (1361.315674,480.118652)=    0 
    798 | (716.390930,138.873764)=    0 
    799 | (-1.000000,-1.000000)=   -4 
    800 | (521.574280,934.978210)=    0 
    801 | (-1.000000,-1.000000)=   -4 
    802 | (236.650558,795.426086)=    0 
    803 | (1170.920288,739.745056)=    0 
    804 | (169.233032,526.326538)=    0 
    805 | (820.738159,69.732170)=    0 
    806 | (313.102753,425.981201)=    0 
    807 | (364.389374,577.934448)=    0 
    808 | (272.431793,1002.403198)=    0 
    809 | (248.385345,977.309387)=    0 
    810 | (802.091309,458.774719)=    0 
    811 | (962.484253,443.386597)=    0 
    812 | (1379.523315,295.664581)=    0 
    813 | (1602.746094,200.969528)=    0 
    814 | (1190.727905,1004.889343)=    0 
    815 | (688.946777,161.918045)=    0 
    816 | (172.084595,507.345306)=    0 
    817 | (310.039215,729.471008)=    0 
    818 | (934.544861,920.201294)=    0 
    819 | (739.589478,140.220291)=    0 
    820 | (1724.468750,271.366760)=    0 
    821 | (859.262695,281.127197)=    0 
    822 | (895.592102,874.445740)=    0 
    823 | (796.334229,885.561035)=    0 
    824 | (307.622162,1012.880005)=    0 
    825 | (273.858917,777.297974)=    0 
    826 | (1109.137329,1047.043945)=    0 
    827 | (1220.465332,501.552460)=    0 
    828 | (1329.646973,603.506042)=    0 
    829 | (527.692444,886.570923)=    0 
    830 | (131.559952,843.182434)=    0 
    831 | (90.873062,607.758728)=    0 
    832 | (1843.244751,156.084534)=    0 
    833 | (1814.641724,304.039185)=    0 
    834 | (1336.473511,973.560791)=    0 
    835 | (1328.478760,955.600708)=    0 
    836 | (-1.000000,-1.000000)=   -4 
    837 | (-1.000000,-1.000000)=   -4 
    838 | (1140.751953,1028.671387)=    0 
    839 | (513.627869,857.491699)=    0 
    840 | (1213.585938,136.796478)=    0 
    841 | (-1.000000,-1.000000)=   -4 
    842 | (1422.945679,389.651489)=    0 
    843 | (497.691376,234.562561)=    0 
    844 | (898.538208,967.414490)=    0 
    845 | (1069.373901,973.008179)=    0 
    846 | (1575.503296,635.898926)=    0 
    847 | (-1.000000,-1.000000)=   -4 
    848 | (307.860992,444.134247)=    0 
    849 | (729.390259,419.740234)=    0 
    850 | (328.310089,1035.033569)=    0 
    851 | (948.122131,338.347382)=    0 
    852 | (326.261963,1011.515137)=    0 
    853 | (280.630096,249.450058)=    0 
    854 | (1464.726440,933.824585)=    0 
    855 | (376.803741,476.754456)=    0 
    856 | (1297.301147,985.531311)=    0 
    857 | (1125.833130,368.350342)=    0 
    858 | (1646.398315,281.933472)=    0 
    859 | (642.134399,1030.718994)=    0 
    860 | (1176.997925,41.227806)=    0 
    861 | (692.622986,1032.002930)=    0 
    862 | (789.130249,385.932983)=    0 
    863 | (-1.000000,-1.000000)=   -4 
    864 | (943.231201,883.928894)=    0 
    865 | (694.005493,900.981628)=    0 
    866 | (1559.546387,227.809540)=    0 
    867 | (390.501343,897.817505)=    0 
    868 | (1232.683228,959.306274)=    0 
    869 | (157.007996,782.950867)=    0 
    870 | (881.420044,310.596863)=    0 
    871 | (1120.122559,184.357651)=    0 
    872 | (245.907928,1006.483765)=    0 
    873 | (1736.973022,314.623749)=    0 
    874 | (158.159790,742.937683)=    0 
    875 | (814.300110,115.217323)=    0 
    876 | (1375.753418,844.476257)=    0 
    877 | (714.354980,460.264160)=    0 
    878 | (563.232910,1016.452026)=    0 
    879 | (1270.008423,844.200012)=    0 
    880 | (807.419983,291.328918)=    0 
    881 | (858.550842,371.161407)=    0 
    882 | (831.790100,405.973328)=    0 
    883 | (-1.000000,-1.000000)=   -4 
    884 | (658.516174,411.652740)=    0 
    885 | (326.746338,450.680756)=    0 
    886 | (1535.316040,282.691162)=    0 
    887 | (1187.904419,312.891724)=    0 
    888 | (1212.441284,651.953796)=    0 
    889 | (996.848633,316.558105)=    0 
    890 | (895.700256,933.224304)=    0 
    891 | (1634.179932,680.290955)=    0 
    892 | (611.117615,942.825562)=    0 
    893 | (418.634277,940.156982)=    0 
    894 | (1107.993042,472.807495)=    0 
    895 | (479.621735,409.238037)=    0 
    896 | (1342.672607,924.516296)=    0 
    897 | (1870.275513,237.936295)=    0 
    898 | (1882.876465,416.771851)=    0 
    899 | (1427.526978,1034.423950)=    0 
    900 | (1211.191284,980.226196)=    0 
    901 | (377.985138,946.374695)=    0 
    902 | (1667.187134,409.556519)=    0 
    903 | (976.959106,991.884338)=    0 
    904 | (340.660950,104.647530)=    0 
    905 | (221.171310,765.282837)=    0 
    906 | (908.419189,436.668976)=    0 
    907 | (1264.550781,946.804382)=    0 
    908 | (356.377014,602.971436)=    0 
    909 | (1534.745239,929.313293)=    0 
    910 | (1880.039673,147.458557)=    0 
    911 | (233.397537,1028.460693)=    0 
    912 | (1102.223389,1006.246216)=    0 
    913 | (1795.266602,136.200790)=    0 
    914 | (1738.114258,73.822823)=    0 
    915 | (1263.907715,640.704468)=    0 
    916 | (1239.181885,1014.622559)=    0 
    917 | (1857.568848,1047.679565)=    0 
    918 | (-1.000000,-1.000000)=   -4 
    919 | (523.612610,429.389618)=    0 
    920 | (569.927612,966.117981)=    0 
    921 | (1821.680176,137.644882)=    0 
    922 | (1780.661255,276.650665)=    0 
    923 | (569.227539,91.527634)=    0 
    924 | (1756.812622,205.785934)=    0 
    925 | (878.894775,840.474243)=    0 
    926 | (1478.933105,671.792175)=    0 
    927 | (1343.053345,247.009369)=    0 
    928 | (792.040039,618.132874)=    0 
    929 | (1098.641968,192.290298)=    0 
    930 | (212.244186,580.980408)=    0 
    931 | (1593.573486,843.357971)=    0 
    932 | (1811.600952,328.485840)=    0 
    933 | (632.112183,972.325378)=    0 
    934 | (1381.473511,552.182129)=    0 
    935 | (1797.617676,978.726440)=    0 
    936 | (1753.614624,183.780838)=    0 
    937 | (1379.149292,895.347107)=    0 
    938 | (-1.000000,-1.000000)=   -4 
    939 | (933.176147,596.417236)=    0 
    940 | (586.675598,829.145386)=    0 
    941 | (140.311142,974.596741)=    0 
    942 | (1677.844971,469.516876)=    0 
    943 | (778.522583,968.752136)=    0 
    944 | (1352.707886,1007.525452)=    0 
    945 | (861.651917,855.875000)=    0 
    946 | (1216.095703,902.467651)=    0 
    947 | (619.430237,1041.595337)=    0 
    948 | (940.778137,948.616333)=    0 
    949 | (1027.134521,843.708435)=    0 
    950 | (694.477173,1012.204834)=    0 
    951 | (129.728882,697.235718)=    0 
    952 | (412.727051,413.067444)=    0 
    953 | (1790.359863,412.419556)=    0 
    954 | (1061.270752,104.435242)=    0 
    955 | (1074.004761,391.122375)=    0 
    956 | (1042.399658,208.869202)=    0 
    957 | (854.102539,1038.656738)=    0 
    958 | (-1.000000,-1.000000)=   -4 
    959 | (177.369064,432.130188)=    0 
    960 | (77.328140,58.572330)=    0 
    961 | (1077.955322,198.857315)=    0 
    962 | (1511.883911,587.172791)=    0 
    963 | (-1.000000,-1.000000)=   -4 
    964 | (1415.133179,430.572540)=    0 
    965 | (706.367554,940.586304)=    0 
    966 | (1181.343140,964.270813)=    0 
    967 | (1791.858521,860.354675)=    0 
    968 | (115.821373,556.506897)=    0 
    969 | (662.562256,899.287781)=    0 
    970 | (785.411682,862.103088)=    0 
    971 | (1140.131958,966.238464)=    0 
    972 | (407.460358,771.522095)=    0 
    973 | (171.871597,978.329712)=    0 
    974 | (1161.513550,837.354736)=    0 
    975 | (1782.148682,840.066528)=    0 
    976 | (944.145996,863.608276)=    0 
    977 | (220.308624,1004.585999)=    0 
    978 | (1639.131348,151.522598)=    0 
    979 | (647.947571,1002.241516)=    0 
    980 | (-1.000000,-1.000000)=   -4 
    981 | (1521.326660,444.931519)=    0 
    982 | (418.294220,297.030945)=    0 
    983 | (-1.000000,-1.000000)=   -4 
    984 | (967.703613,1015.955933)=    0 
    985 | (528.808289,193.657684)=    0 
    986 | (-1.000000,-1.000000)=   -4 
    987 | (1267.930664,490.657806)=    0 
    988 | (251.486038,83.310089)=    0 
    989 | (1340.180420,656.575989)=    0 
    990 | (1887.430054,817.921875)=    0 
    991 | (388.086517,410.661133)=    0 
    992 | (721.282898,833.616333)=    0 
    993 | (1528.276733,862.632202)=    0 
    994 | (613.312927,918.810974)=    0 
    995 | (1374.447998,430.444946)=    0 
    996 | (505.556610,223.640030)=    0 
    997 | (1072.706055,996.939087)=    0 
    998 | (1036.427979,908.417358)=    0 
    999 | (1662.049683,896.633667)=    0 
